Timestamp,MAC_Address,Frame_Number,RSSI,Data_Size,Raw_Hex_Data,frame_count,frame_type,vbat,mean_mag_z,sd_mag_z,mean_acc,sd_acc,max_acc,mean_mag_z_mt,sd_mag_z_mt,mean_acc_g,sd_acc_g,max_acc_g,flow_state,is_attached,lost_frames
2025-11-17 17:55:34.177,EC:69:0B:19:32:8E,42,-78,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 5D 1B 00 00 0A 00 26 01 E2 0D 55 00 00 00 00 00 00 00 00 00,7005,10,9.728,-7679,21773,0,0,0,-7.679,21.773,0.0,0.0,0.0,7679,True,3
2025-11-17 17:55:35.185,EC:69:0B:19:32:8E,43,-82,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 5E 1B 00 00 0A 00 26 01 D5 0D 35 00 00 00 00 00 00 00 00 00,7006,10,9.728,-11007,13581,0,0,0,-11.007,13.581,0.0,0.0,0.0,11007,True,0
2025-11-17 17:55:38.180,EC:69:0B:19:32:8E,44,-79,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 61 1B 00 00 0A 00 27 01 B4 0D 47 00 00 00 00 00 00 00 00 00,7009,10,9.984,-19455,18189,0,0,0,-19.455,18.189,0.0,0.0,0.0,19455,True,2
2025-11-17 17:55:39.194,EC:69:0B:19:32:8E,45,-84,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 62 1B 00 00 0A 00 26 01 E3 0D 44 00 00 00 00 00 00 00 00 00,7010,10,9.728,-7423,17421,0,0,0,-7.423,17.421,0.0,0.0,0.0,7423,True,0
2025-11-17 17:55:40.193,EC:69:0B:19:32:8E,46,-74,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 63 1B 00 00 0A 00 26 01 B0 0D 57 00 00 00 00 00 00 00 00 00,7011,10,9.728,-20479,22285,0,0,0,-20.479,22.285,0.0,0.0,0.0,20479,True,0
2025-11-17 17:55:41.193,EC:69:0B:19:32:8E,47,-82,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 64 1B 00 00 0A 00 26 01 CD 0D 39 00 00 00 00 00 00 00 00 00,7012,10,9.728,-13055,14605,0,0,0,-13.055,14.605,0.0,0.0,0.0,13055,True,0
2025-11-17 17:55:44.203,EC:69:0B:19:32:8E,48,-76,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 67 1B 00 00 0A 00 26 01 AF 0D B2 00 00 00 00 00 00 00 00 00,7015,10,9.728,-20735,-19955,0,0,0,-20.735,-19.955,0.0,0.0,0.0,20735,True,2
2025-11-17 17:55:46.219,EC:69:0B:19:32:8E,49,-78,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 69 1B 00 00 0A 00 26 01 C5 0D 2D 00 00 00 00 00 00 00 00 00,7017,10,9.728,-15103,11533,0,0,0,-15.103,11.533,0.0,0.0,0.0,15103,True,1
2025-11-17 17:55:49.234,EC:69:0B:19:32:8E,50,-84,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 6C 1B 00 00 0A 00 27 01 ED 0D 55 00 00 00 00 00 00 00 00 00,7020,10,9.984,-4863,21773,0,0,0,-4.863,21.773,0.0,0.0,0.0,4863,True,2
2025-11-17 17:55:52.252,EC:69:0B:19:32:8E,51,-75,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 6F 1B 00 00 0A 00 26 01 E4 0D 40 00 00 00 00 00 00 00 00 00,7023,10,9.728,-7167,16397,0,0,0,-7.167,16.397,0.0,0.0,0.0,7167,True,2
2025-11-17 17:55:56.275,EC:69:0B:19:32:8E,52,-81,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 73 1B 00 00 0A 00 26 01 E4 0D 43 00 00 00 00 00 00 00 00 00,7027,10,9.728,-7167,17165,0,0,0,-7.167,17.165,0.0,0.0,0.0,7167,True,3
